"IMG_name","Contig_number","Source","Viruse_type","Bacteria_Host"
"IMGVR_UViG_2037747006_000006|2037747006|CBMLargeContigs4fn_contig00060|33079-77547","NODE_25150_length_1484_cov_4.202939||full","Environmental;Aquatic;Freshwater;Groundwater","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;;"
"IMGVR_UViG_2149837006_000016|2149837006|meta_HC09__1084943","NODE_24091_length_1592_cov_10.475602||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837006_000016|2149837006|meta_HC09__1084943","NODE_27135_length_1459_cov_4.900997||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837006_000016|2149837006|meta_HC09__1084943","NODE_22872_length_1077_cov_4.827789||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837006_000016|2149837006|meta_HC09__1084943","NODE_14739_length_1595_cov_4.516234||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837006_000016|2149837006|meta_HC09__1084943","NODE_12042_length_1795_cov_3.797126||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837006_000016|2149837006|meta_HC09__1084943","NODE_3635_length_3421_cov_4.714498||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837006_000016|2149837006|meta_HC09__1084943","NODE_25291_length_1122_cov_33.784442||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837006_000019|2149837006|meta_HC09__1085191","NODE_8644_length_3772_cov_4.552327||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;"
"IMGVR_UViG_2149837006_000019|2149837006|meta_HC09__1085191","NODE_13125_length_2748_cov_3.948385||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;"
"IMGVR_UViG_2149837006_000021|2149837006|meta_HC09__1085229","NODE_15029_length_1868_cov_7.915609||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;;;;"
"IMGVR_UViG_2149837006_000021|2149837006|meta_HC09__1085229","NODE_13349_length_1591_cov_3.913411||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;;;;"
"IMGVR_UViG_2149837006_000021|2149837006|meta_HC09__1085229","NODE_25297_length_1114_cov_3.274788||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;;;;"
"IMGVR_UViG_2149837006_000032|2149837006|meta_HC09__1085639","NODE_38091_length_1155_cov_2.443636||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;"
"IMGVR_UViG_2149837006_000032|2149837006|meta_HC09__1085639","NODE_25024_length_1629_cov_2.123888||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;"
"IMGVR_UViG_2149837006_000032|2149837006|meta_HC09__1085639","NODE_24104_length_1679_cov_3.216133||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;"
"IMGVR_UViG_2149837006_000033|2149837006|meta_HC09__1085655","NODE_11560_length_3028_cov_3.596367||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;"
"IMGVR_UViG_2149837006_000033|2149837006|meta_HC09__1085655","NODE_5244_length_5361_cov_7.245383||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;"
"IMGVR_UViG_2149837006_000036|2149837006|meta_HC09__1085469","NODE_217_length_26704_cov_8.969305||full_1","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837006_000036|2149837006|meta_HC09__1085469","NODE_10584_length_1398_cov_1.782576||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837006_000036|2149837006|meta_HC09__1085469","NODE_5565_length_4747_cov_4.018755||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837006_000038|2149837006|meta_HC09__1082885","NODE_3404_length_2628_cov_3.794792||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837006_000038|2149837006|meta_HC09__1082885","NODE_14754_length_1056_cov_3.004995||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837006_000039|2149837006|meta_HC09__1083147","NODE_16731_length_2086_cov_3.491876||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;;"
"IMGVR_UViG_2149837006_000039|2149837006|meta_HC09__1083147","NODE_31077_length_1291_cov_3.004854||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;;"
"IMGVR_UViG_2149837006_000039|2149837006|meta_HC09__1083147","NODE_16268_length_2377_cov_4.274332||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;;"
"IMGVR_UViG_2149837006_000039|2149837006|meta_HC09__1083147","NODE_10911_length_2342_cov_5.505466||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;;"
"IMGVR_UViG_2149837006_000039|2149837006|meta_HC09__1083147","NODE_9440_length_2420_cov_6.217336||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;;"
"IMGVR_UViG_2149837006_000039|2149837006|meta_HC09__1083147","NODE_13404_length_2422_cov_6.857626||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;;"
"IMGVR_UViG_2149837006_000039|2149837006|meta_HC09__1083147","NODE_13810_length_2637_cov_4.959334||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;;"
"IMGVR_UViG_2149837006_000039|2149837006|meta_HC09__1083147","NODE_31646_length_1316_cov_2.137986||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;;"
"IMGVR_UViG_2149837006_000039|2149837006|meta_HC09__1083147","NODE_16800_length_1602_cov_2.464124||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;;"
"IMGVR_UViG_2149837006_000039|2149837006|meta_HC09__1083147","NODE_37167_length_1106_cov_10.061846||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;;"
"IMGVR_UViG_2149837006_000039|2149837006|meta_HC09__1083147","NODE_9121_length_2116_cov_3.667637||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;;"
"IMGVR_UViG_2149837006_000039|2149837006|meta_HC09__1083147","NODE_9306_length_1750_cov_4.673156||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;;"
"IMGVR_UViG_2149837006_000050|2149837006|meta_HC09__1084141","NODE_3252_length_6673_cov_4.712149||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837006_000062|2149837006|meta_HC09__1082809","NODE_9737_length_1545_cov_2.834899||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;;"
"IMGVR_UViG_2149837006_000062|2149837006|meta_HC09__1082809","NODE_10866_length_1440_cov_3.877978||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;;"
"IMGVR_UViG_2149837006_000062|2149837006|meta_HC09__1082809","NODE_13890_length_1414_cov_2.104489||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;;"
"IMGVR_UViG_2149837006_000062|2149837006|meta_HC09__1082809","NODE_6764_length_2799_cov_2.688047||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;;"
"IMGVR_UViG_2149837006_000089|2149837006|meta_HC09__1084363","NODE_12364_length_1325_cov_2.907087||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;;"
"IMGVR_UViG_2149837006_000089|2149837006|meta_HC09__1084363","NODE_19065_length_1165_cov_2.694595||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;;"
"IMGVR_UViG_2149837006_000089|2149837006|meta_HC09__1084363","NODE_1638_length_4330_cov_4.465731||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;;"
"IMGVR_UViG_2149837006_000089|2149837006|meta_HC09__1084363","NODE_3662_length_3992_cov_3.489459||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;;"
"IMGVR_UViG_2149837006_000089|2149837006|meta_HC09__1084363","NODE_4382_length_2719_cov_3.344595||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;;"
"IMGVR_UViG_2149837006_000089|2149837006|meta_HC09__1084363","NODE_19346_length_1228_cov_3.909633||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;;"
"IMGVR_UViG_2149837006_000115|2149837006|meta_HC09__1085691|42-20391","NODE_10545_length_2915_cov_2.732517||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;;"
"IMGVR_UViG_2149837007_000003|2149837007|meta_HC10__2864829","NODE_1626_length_5805_cov_5.409565||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;;"
"IMGVR_UViG_2149837007_000003|2149837007|meta_HC10__2864829","NODE_10751_length_2854_cov_4.335477||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;;"
"IMGVR_UViG_2149837007_000004|2149837007|meta_HC10__2864875","NODE_14683_length_2543_cov_3.239952||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837007_000016|2149837007|meta_HC10__2867419","NODE_3702_length_6787_cov_6.439097||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837007_000025|2149837007|meta_HC10__2868595","NODE_5504_length_2950_cov_6.210708||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837007_000029|2149837007|meta_HC10__2868845","NODE_3839_length_2652_cov_3.126300||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837007_000029|2149837007|meta_HC10__2868845","NODE_3193_length_2936_cov_4.658799||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837007_000034|2149837007|meta_HC10__2868985","NODE_23786_length_1617_cov_2.112676||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837007_000034|2149837007|meta_HC10__2868985","NODE_18629_length_1871_cov_3.803414||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837007_000043|2149837007|meta_HC10__2869347","NODE_34168_length_1165_cov_3.184685||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837007_000048|2149837007|meta_HC10__2861627","NODE_337_length_6737_cov_4.073780||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837007_000048|2149837007|meta_HC10__2861627","NODE_32_length_34601_cov_7.868176||full_1","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837007_000048|2149837007|meta_HC10__2861627","NODE_76_length_34767_cov_65.560440||full_1","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837007_000048|2149837007|meta_HC10__2861627","NODE_78_length_34655_cov_30.773671||full_1","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837007_000048|2149837007|meta_HC10__2861627","NODE_255_length_17544_cov_13.963120||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837007_000048|2149837007|meta_HC10__2861627","NODE_217_length_14182_cov_4.887803||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837007_000048|2149837007|meta_HC10__2861627","NODE_47_length_34217_cov_12.024003||full_1","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837007_000048|2149837007|meta_HC10__2861627","NODE_18317_length_1446_cov_3.357297||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837007_000048|2149837007|meta_HC10__2861627","NODE_2751_length_4262_cov_4.304493||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837007_000048|2149837007|meta_HC10__2861627","NODE_42_length_36261_cov_38.294647||full_1","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837007_000048|2149837007|meta_HC10__2861627","NODE_111_length_28788_cov_80.188390||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837007_000048|2149837007|meta_HC10__2861627","NODE_7478_length_1959_cov_3.408613||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837007_000048|2149837007|meta_HC10__2861627","NODE_31565_length_1241_cov_3.252951||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837007_000071|2149837007|meta_HC10__2868023","NODE_23922_length_1167_cov_3.422662||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_2149837007_000071|2149837007|meta_HC10__2868023","NODE_9109_length_1951_cov_3.474684||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
