"Contig","AMG_contig_length"
"NODE_8068_length_2371_cov_5.816062||full_3---517---1746----1---ID=130_3;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.472",1230
"NODE_953_length_11388_cov_37.741639||full_1---1---393---1---ID=99_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.527",393
"NODE_7328_length_2577_cov_4.862411||full_1---1---1215----1---ID=16_1;partial=10;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.609",1215
"NODE_336_length_18969_cov_42.187903||full_19---10947---12191----1---ID=27_19;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.555",1245
"NODE_6427_length_2863_cov_4.189103||full_4---1785---2783---1---ID=43_4;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.453",999
"NODE_12677_length_1662_cov_2.761668||full_2---402---566----1---ID=91_2;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.479",165
"NODE_12677_length_1662_cov_2.761668||full_3---616---1470----1---ID=91_3;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.432",855
"NODE_187_length_24250_cov_27.596446||full_22---16506---17855---1---ID=95_22;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=15bp;gc_cont=0.526",1350
"NODE_943_length_11448_cov_12.337576||full_1---1---177----1---ID=14_1;partial=10;start_type=ATG;rbs_motif=AAA;rbs_spacer=13bp;gc_cont=0.689",177
"NODE_1713_length_7776_cov_14.220438||full_7---4324---5265---1---ID=59_7;partial=00;start_type=ATG;rbs_motif=TTTT;rbs_spacer=10bp;gc_cont=0.492",942
"NODE_2710_length_5651_cov_7.439242||full_1---1---483---1---ID=123_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.540",483
"NODE_6_length_67122_cov_29.434938||0_partial_1-3705-22990/22990_1---266---1021---1---ID=3_1;partial=00;start_type=ATG;rbs_motif=AGxAG;rbs_spacer=3-4bp;gc_cont=0.438",756
"NODE_6_length_67122_cov_29.434938||0_partial_1-3705-22990/22990_2---1059---1853---1---ID=3_2;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.484",795
"NODE_6_length_67122_cov_29.434938||0_partial_1-3705-22990/22990_3---1874---2194---1---ID=3_3;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=11-12bp;gc_cont=0.464",321
"NODE_6_length_67122_cov_29.434938||0_partial_1-3705-22990/22990_4---2194---3315---1---ID=3_4;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.508",1122
"NODE_6_length_67122_cov_29.434938||0_partial_1-3705-22990/22990_5---3354---4541---1---ID=3_5;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=11-12bp;gc_cont=0.472",1188
"NODE_6_length_67122_cov_29.434938||0_partial_1-3705-22990/22990_6---5105---5386---1---ID=3_6;partial=00;start_type=TTG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.440",282
"NODE_6_length_67122_cov_29.434938||0_partial_1-3705-22990/22990_7---5773---6045----1---ID=3_7;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.161",273
"NODE_6_length_67122_cov_29.434938||0_partial_1-3705-22990/22990_8---6174---6461----1---ID=3_8;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.236",288
"NODE_6_length_67122_cov_29.434938||0_partial_1-3705-22990/22990_9---6736---7092----1---ID=3_9;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.325",357
"NODE_6_length_67122_cov_29.434938||0_partial_1-3705-22990/22990_10---7203---12524---1---ID=3_10;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.427",5322
"NODE_6_length_67122_cov_29.434938||0_partial_1-3705-22990/22990_11---12594---12872---1---ID=3_11;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.452",279
"NODE_6_length_67122_cov_29.434938||0_partial_1-3705-22990/22990_12---12911---14125---1---ID=3_12;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.422",1215
"NODE_6_length_67122_cov_29.434938||0_partial_1-3705-22990/22990_13---14138---15061---1---ID=3_13;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.442",924
"NODE_6_length_67122_cov_29.434938||0_partial_1-3705-22990/22990_14---15058---16815---1---ID=3_14;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.441",1758
"NODE_6_length_67122_cov_29.434938||0_partial_1-3705-22990/22990_15---16802---17866---1---ID=3_15;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.422",1065
"NODE_6_length_67122_cov_29.434938||0_partial_1-3705-22990/22990_16---18087---19286---1---ID=3_16;partial=00;start_type=GTG;rbs_motif=None;rbs_spacer=None;gc_cont=0.415",1200
"NODE_2673_length_5703_cov_10.419795||full_5---5173---5700----1---ID=54_5;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.553",528
"NODE_2331_length_6277_cov_33.647380||full_14---5218---5976----1---ID=110_14;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.447",759
"NODE_575_length_14712_cov_18.808351||full_2---1405---3111---1---ID=119_2;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.299",1707
"NODE_461_length_16315_cov_6.874785||full_18---13994---14494----1---ID=125_18;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=15bp;gc_cont=0.503",501
"NODE_461_length_16315_cov_6.874785||full_19---14491---15429----1---ID=125_19;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.478",939
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_1---2---142----1---ID=16_1;partial=10;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.454",141
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_2---157---462----1---ID=16_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.389",306
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_3---459---734----1---ID=16_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.370",276
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_4---743---1081----1---ID=16_4;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.437",339
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_5---1068---1160----1---ID=16_5;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.505",93
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_6---1187---2173----1---ID=16_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.413",987
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_7---2192---3682----1---ID=16_7;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.498",1491
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_8---3695---4285----1---ID=16_8;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.457",591
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_9---4287---5057----1---ID=16_9;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.440",771
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_10---5050---6198----1---ID=16_10;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.483",1149
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_11---6195---6506----1---ID=16_11;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.452",312
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_12---6519---6908----1---ID=16_12;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.449",390
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_13---6911---7654----1---ID=16_13;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.457",744
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_14---7651---8919----1---ID=16_14;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.460",1269
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_15---8926---9114----1---ID=16_15;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.407",189
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_16---9193---12675----1---ID=16_16;partial=00;start_type=TTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.478",3483
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_17---12811---13173----1---ID=16_17;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.408",363
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_18---13266---13790----1---ID=16_18;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=11-12bp;gc_cont=0.482",525
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_19---13795---15261----1---ID=16_19;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.534",1467
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_20---15273---15584----1---ID=16_20;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.548",312
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_21---15581---16048----1---ID=16_21;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.449",468
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_22---16045---16737----1---ID=16_22;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.455",693
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_23---16734---17057----1---ID=16_23;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.500",324
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_24---17059---17445----1---ID=16_24;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.506",387
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_25---17479---18549----1---ID=16_25;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.467",1071
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_26---18564---18932----1---ID=16_26;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.542",369
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_27---18946---20223----1---ID=16_27;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=11-12bp;gc_cont=0.541",1278
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_28---20207---21847----1---ID=16_28;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.509",1641
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_29---21861---22127----1---ID=16_29;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.461",267
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_30---22108---23826----1---ID=16_30;partial=00;start_type=TTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.469",1719
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_31---23993---24589----1---ID=16_31;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.441",597
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_32---24764---25279----1---ID=16_32;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.287",516
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_33---25452---25913----1---ID=16_33;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.405",462
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_34---25948---26496----1---ID=16_34;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.454",549
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_35---26603---27379----1---ID=16_35;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.403",777
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_36---27369---27566----1---ID=16_36;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.384",198
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_37---27667---27996----1---ID=16_37;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.415",330
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_38---27968---28894----1---ID=16_38;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.425",927
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_39---28884---29345----1---ID=16_39;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.390",462
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_40---29312---30100----1---ID=16_40;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.378",789
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_41---30156---30359----1---ID=16_41;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.314",204
"NODE_78_length_34655_cov_30.773671||full_1-3992-34651/34651_42---30346---30660----1---ID=16_42;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.416",315
"NODE_6500_length_2834_cov_3.369557||full_1---1---840---1---ID=42_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.481",840
"NODE_841_length_12264_cov_24.055615||full_5---4221---4856---1---ID=65_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.494",636
"NODE_841_length_12264_cov_24.055615||full_7---5617---6561---1---ID=65_7;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=13bp;gc_cont=0.494",945
"NODE_4508_length_3835_cov_4.543915||full_1---1---510---1---ID=71_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.382",510
"NODE_634_length_14139_cov_28.056092||full_15---7678---8430---1---ID=81_15;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=12bp;gc_cont=0.495",753
"NODE_634_length_14139_cov_28.056092||full_23---13293---13976---1---ID=81_23;partial=01;start_type=ATG;rbs_motif=AATAA;rbs_spacer=3bp;gc_cont=0.475",684
"NODE_8015_length_2384_cov_7.218119||full_1---1---1095---1---ID=97_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.555",1095
"NODE_15601_length_1418_cov_1.725605||full_2---78---1022----1---ID=102_2;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.534",945
"NODE_16025_length_1390_cov_2.576030||full_4---970---1209---1---ID=125_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.600",240
"NODE_825_length_12355_cov_12.804878||full_6---2199---3005---1---ID=60_6;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=11bp;gc_cont=0.399",807
"NODE_676_length_13634_cov_25.411076||full_9---3363---3923---1---ID=61_9;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=10bp;gc_cont=0.460",561
"NODE_1395_length_8912_cov_24.065033||full_5---1933---2823---1---ID=76_5;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.466",891
"NODE_1187_length_9906_cov_9.766420||full_17---8407---9903----1---ID=111_17;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.639",1497
"NODE_5221_length_3377_cov_33.698073||full_1---1---747----1---ID=120_1;partial=10;start_type=ATG;rbs_motif=AAAA;rbs_spacer=15bp;gc_cont=0.505",747
"NODE_3508_length_4713_cov_27.405324||full_9---2524---3840----1---ID=127_9;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.529",1317
"NODE_7915_length_2412_cov_3.014001||full_1---1---789---1---ID=128_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.563",789
"NODE_8862_length_2196_cov_3.943017||full_1---1---675----1---ID=62_1;partial=10;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.647",675
"NODE_799_length_12498_cov_6.119826||full_4---1962---2747---1---ID=99_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.511",786
"NODE_231_length_22155_cov_6.858416||full_26---21082---21765----1---ID=11_26;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.531",684
"NODE_2906_length_5397_cov_37.759079||full_4---2014---3084----1---ID=12_4;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=13bp;gc_cont=0.387",1071
"NODE_309_length_19539_cov_8.257699||full_4---1857---2993----1---ID=64_4;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.367",1137
"NODE_309_length_19539_cov_8.257699||full_6---3740---4525----1---ID=64_6;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.449",786
"NODE_2578_length_5856_cov_5.556628||full_2---285---590----1---ID=81_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.356",306
"NODE_2578_length_5856_cov_5.556628||full_3---587---970----1---ID=81_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.365",384
"NODE_2578_length_5856_cov_5.556628||full_9---4289---5854----1---ID=81_9;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.349",1566
"NODE_2603_length_5819_cov_13.819396||full_12---5525---5755----1---ID=113_12;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.294",231
"NODE_447_length_13945_cov_24.180274||full_15---12899---13579----1---ID=6_15;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.352",681
"NODE_2934_length_5329_cov_4.800721||full_4---1172---2434---1---ID=13_4;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.335",1263
"NODE_2934_length_5329_cov_4.800721||full_7---4501---5268---1---ID=13_7;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.349",768
"NODE_6846_length_3077_cov_11.533752||full_2---907---1452---1---ID=15_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.584",546
"NODE_16158_length_1617_cov_12.876440||full_5---1514---1615---1---ID=18_5;partial=01;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.431",102
"NODE_2242_length_6212_cov_10.017054||full_1---1---168----1---ID=107_1;partial=10;start_type=ATG;rbs_motif=AAA;rbs_spacer=13bp;gc_cont=0.690",168
"NODE_3437_length_4873_cov_16.603155||full_7---2598---3968----1---ID=113_7;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.487",1371
"NODE_2496_length_5852_cov_8.626703||full_12---3777---4487---1---ID=47_12;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.644",711
"NODE_60_length_29337_cov_11.219111||full_20---9310---10317---1---ID=95_20;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.326",1008
"NODE_2192_length_6285_cov_3.833868||full_8---2812---3597----1---ID=33_8;partial=00;start_type=TTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.411",786
"NODE_6_length_57844_cov_9.178287||full_41---32222---33013----1---ID=29_41;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.463",792
"NODE_10596_length_2247_cov_4.318431||full_3---614---1930---1---ID=35_3;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.544",1317
"NODE_2587_length_5728_cov_6.094483||full_4---973---1884---1---ID=42_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.300",912
"NODE_1450_length_7891_cov_11.812787||full_3---1634---4150----1---ID=50_3;partial=00;start_type=GTG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.586",2517
"NODE_38_length_34364_cov_23.150136||full_21---16575---17924---1---ID=60_21;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.526",1350
"NODE_90_length_25854_cov_11.374278||full_6---1757---2569---1---ID=11_6;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.533",813
"NODE_26_length_36249_cov_11.247942||full_2---138---890---1---ID=29_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.575",753
"NODE_26_length_36249_cov_11.247942||full_19---11168---12142---1---ID=29_19;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.503",975
"NODE_26_length_36249_cov_11.247942||full_23---13823---14983---1---ID=29_23;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.560",1161
"NODE_8_length_53134_cov_21.934155||full_1---1---780---1---ID=83_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.503",780
"NODE_8_length_53134_cov_21.934155||full_11---8196---9524---1---ID=83_11;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.505",1329
"NODE_4130_length_4347_cov_4.680801||full_4---2127---3641---1---ID=86_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.573",1515
"NODE_4130_length_4347_cov_4.680801||full_5---3638---4021---1---ID=86_5;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.531",384
"NODE_1902_length_6819_cov_10.287256||full_8---4153---5565----1---ID=32_8;partial=00;start_type=GTG;rbs_motif=GGGG;rbs_spacer=5bp;gc_cont=0.696",1413
"NODE_884_length_10073_cov_10.059193||full_5---4813---5874---1---ID=39_5;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=15bp;gc_cont=0.362",1062
"NODE_1030_length_9352_cov_9.649995||full_11---4837---5925---1---ID=72_11;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.553",1089
"NODE_5229_length_3710_cov_6.267579||full_1---1---498----1---ID=75_1;partial=10;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.488",498
"NODE_2528_length_5796_cov_9.947396||full_12---5525---5734----1---ID=78_12;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.290",210
"NODE_9882_length_2361_cov_6.231136||full_4---1550---2359----1---ID=79_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.572",810
"NODE_515_length_13106_cov_15.321431||full_11---4513---5952----1---ID=100_11;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.559",1440
"NODE_515_length_13106_cov_15.321431||full_21---11390---12721----1---ID=100_21;partial=00;start_type=GTG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.541",1332
